radians	I
4.314723	12.638150
4.315993	12.754480
4.317264	12.852590
4.318535	12.867530
4.319805	12.887500
4.321076	12.831770
4.322346	12.931480
4.323617	12.952320
4.324887	12.919450
4.326158	12.900410
4.327429	13.021540
4.328699	13.049010
4.329970	13.107420
4.331240	13.023820
4.332511	12.975830
4.333782	12.959950
4.335052	12.968610
4.336323	13.099470
4.337593	13.249170
4.338864	13.300910
4.340135	13.280060
4.341405	13.336940
4.342676	13.361340
4.343946	13.362450
4.345217	13.409150
4.346487	13.478380
4.347758	13.317690
4.349029	13.172940
4.350299	13.096870
4.351570	13.056840
4.352840	12.996670
4.354111	12.994880
4.355382	13.047320
4.356652	13.071480
4.357923	13.048780
4.359193	12.948780
4.360464	12.950380
4.361735	12.987980
4.363005	13.108110
4.364276	13.170060
4.365546	13.110670
4.366817	13.024790
4.368087	12.937810
4.369358	12.879880
4.370629	12.889160
4.371899	12.847510
4.373170	12.840680
4.374440	12.816190
4.375711	12.798050
4.376982	12.768950
4.378252	12.766430
4.379523	12.678170
4.380793	12.700500
4.382064	12.691920
4.383335	12.750070
4.384605	12.802450
4.385876	12.798170
4.387146	12.849970
4.388417	12.935800
4.389687	12.950210
4.390958	12.937980
4.392229	12.940370
4.393499	12.968590
4.394770	12.882880
4.396040	12.846680
4.397311	12.878290
4.398582	12.864610
4.399852	12.851050
4.401123	12.871530
4.402393	12.824120
4.403664	12.883680
4.404934	12.927830
4.406205	12.866750
4.407476	12.836960
4.408746	12.883100
4.410017	12.968240
4.411287	13.039620
4.412558	13.084260
4.413829	13.093150
4.415099	13.074440
4.416370	13.045140
4.417640	12.985410
4.418911	12.970520
4.420182	13.013610
4.421452	13.060280
4.422723	13.083410
4.423993	13.125020
4.425264	13.155800
4.426534	13.205890
4.427805	13.256040
4.429076	13.279010
4.430346	13.298700
4.431617	13.337290
4.432887	13.389150
4.434158	13.449890
4.435429	13.476340
4.436699	13.505830
4.437970	13.489300
4.439240	13.478980
4.440511	13.377270
4.441782	13.423520
4.443052	13.427230
4.444323	13.556370
4.445593	13.609270
4.446864	13.590000
4.448134	13.457950
4.449405	13.327820
4.450676	13.283320
4.451946	13.254510
4.453217	13.249610
4.454487	13.250540
4.455758	13.100130
4.457029	13.036980
4.458299	12.962340
4.459570	12.956140
4.460840	12.998580
4.462111	13.077720
4.463381	13.166350
4.464652	13.141040
4.465923	13.139850
4.467193	13.139660
4.468464	13.141620
4.469734	13.210470
4.471005	13.349370
4.472276	13.338500
4.473546	13.389660
4.474817	13.385930
4.476087	13.317200
4.477358	13.320530
4.478629	13.326000
4.479899	13.345880
4.481170	13.356770
4.482440	13.338890
4.483711	13.321700
4.484981	13.209130
4.486252	13.209970
4.487523	13.198710
4.488793	13.299540
4.490064	13.291020
4.491334	13.235780
4.492605	13.279110
4.493876	13.301810
4.495146	13.215730
4.496417	13.103310
4.497687	13.058430
4.498958	12.957420
4.500229	12.928420
4.501499	12.925070
4.502770	12.949580
4.504040	13.007910
4.505311	13.002320
4.506581	13.004790
4.507852	12.970600
4.509123	12.994190
4.510393	12.969850
4.511664	13.030860
4.512934	13.058540
4.514205	13.091520
4.515476	13.027420
4.516746	12.932700
4.518017	12.824030
4.519287	12.773500
4.520558	12.717840
4.521828	12.613220
4.523099	12.598320
4.524370	12.537100
4.525640	12.416530
4.526911	12.327910
4.528181	12.254550
4.529452	12.352270
4.530723	12.291520
4.531993	12.163660
4.533264	12.070610
4.534534	12.042680
4.535805	12.035320
4.537076	11.875290
4.538346	11.733120
4.539617	11.620740
4.540887	11.436180
4.542158	11.358910
4.543428	11.204600
4.544699	11.057990
4.545970	11.038400
4.547240	11.005790
4.548511	10.919120
4.549781	10.844040
4.551052	10.819230
4.552323	10.891650
4.553593	10.957280
4.554864	11.047760
4.556134	11.123310
4.557405	11.277910
4.558676	11.407300
4.559946	11.470810
4.561217	11.592010
4.562487	11.702700
4.563758	11.837590
4.565028	12.024820
4.566299	12.150900
4.567570	12.312060
4.568840	12.517000
4.570111	12.619070
4.571381	12.752120
4.572652	12.807350
4.573923	12.968940
4.575193	13.106780
4.576464	13.210100
4.577734	13.273830
4.579005	13.292660
4.580275	13.386320
4.581546	13.395640
4.582817	13.323460
4.584087	13.323430
4.585358	13.446360
4.586628	13.545520
4.587899	13.568640
4.589170	13.544040
4.590440	13.571260
4.591711	13.622380
4.592981	13.657600
4.594252	13.710230
4.595523	13.757670
4.596793	13.764830
4.598064	13.741730
4.599334	13.641170
4.600605	13.603410
4.601875	13.519310
4.603146	13.477390
4.604417	13.508790
4.605687	13.428110
4.606958	13.405640
4.608228	13.425660
4.609499	13.481130
4.610770	13.481790
4.612040	13.516390
4.613311	13.574130
4.614581	13.695680
4.615852	13.585750
4.617123	13.509980
4.618393	13.456530
4.619664	13.396050
4.620934	13.448260
4.622205	13.453070
4.623475	13.542290
4.624746	13.613320
4.626017	13.647100
4.627287	13.650100
4.628558	13.670970
4.629828	13.717820
4.631099	13.731710
4.632370	13.750580
4.633640	13.707660
4.634911	13.542070
4.636181	13.544740
4.637452	13.477070
4.638722	13.334170
4.639993	13.239890
4.641264	13.145130
4.642534	13.151330
4.643805	13.193110
4.645075	13.242480
4.646346	13.254920
4.647617	13.377070
4.648887	13.521050
4.650158	13.556130
4.651428	13.566210
4.652699	13.649510
4.653970	13.609340
4.655240	13.678390
4.656511	13.684700
4.657781	13.714470
4.659052	13.681110
4.660322	13.606750
4.661593	13.592430
4.662864	13.580020
4.664134	13.559400
4.665405	13.570690
4.666675	13.534430
4.667946	13.485460
4.669217	13.495100
4.670487	13.515710
4.671758	13.399900
4.673028	13.373730
4.674299	13.412440
4.675570	13.402320
4.676840	13.376740
4.678111	13.356070
4.679381	13.408490
4.680652	13.377460
4.681922	13.408110
4.683193	13.441730
4.684464	13.356870
4.685734	13.369660
4.687005	13.364020
4.688275	13.360940
4.689546	13.412160
4.690817	13.494950
4.692087	13.462840
4.693358	13.335610
4.694628	13.305460
4.695899	13.300130
4.697170	13.286240
4.698440	13.252550
4.699711	13.365290
4.700981	13.390300
4.702252	13.358650
4.703522	13.289280
4.704793	13.284890
4.706064	13.440180
4.707334	13.468730
4.708605	13.532950
4.709875	13.451030
4.711146	13.519510
4.712417	13.619140
4.713687	13.640270
4.714958	13.594050
4.716228	13.480410
4.717499	13.399050
4.718769	13.301840
4.720040	13.274270
4.721311	13.272960
4.722581	13.211690
4.723852	13.114620
4.725122	13.137380
4.726393	13.193800
4.727664	13.292920
4.728934	13.417170
4.730205	13.568780
4.731475	13.714560
4.732746	13.669570
4.734017	13.635980
4.735287	13.584550
4.736558	13.543280
4.737828	13.602060
4.739099	13.585140
4.740369	13.544530
4.741640	13.410550
4.742911	13.269160
4.744181	13.157890
4.745452	13.108570
4.746722	12.977660
4.747993	13.028490
4.749264	13.075630
4.750534	13.172600
4.751805	13.210570
4.753075	13.270150
4.754346	13.329030
4.755617	13.418130
4.756887	13.503930
4.758158	13.460430
4.759428	13.372190
4.760699	13.412330
4.761969	13.520000
4.763240	13.539480
4.764511	13.505330
4.765781	13.372560
4.767052	13.465530
4.768322	13.509370
4.769593	13.354340
4.770864	13.430440
4.772134	13.496760
4.773405	13.495620
4.774675	13.547210
4.775946	13.573100
4.777216	13.581310
4.778487	13.575980
4.779758	13.529840
4.781028	13.552430
4.782299	13.537650
4.783569	13.465520
4.784840	13.513040
4.786111	13.515830
4.787381	13.490140
4.788652	13.492650
4.789922	13.495600
4.791193	13.438270
4.792464	13.413100
4.793734	13.448940
4.795005	13.515970
4.796275	13.473540
4.797546	13.479080
4.798816	13.465890
4.800087	13.494290
4.801358	13.424770
4.802628	13.443160
4.803899	13.468710
4.805169	13.400730
4.806440	13.402840
4.807711	13.448790
4.808981	13.428570
4.810252	13.402300
4.811522	13.465490
4.812793	13.450870
4.814064	13.384980
4.815334	13.354630
4.816605	13.360780
4.817875	13.371850
4.819146	13.300270
4.820416	13.340720
4.821687	13.335330
4.822958	13.292300
4.824228	13.283090
4.825499	13.334720
4.826769	13.354770
4.828040	13.389600
4.829311	13.474930
4.830581	13.472310
4.831852	13.506160
4.833122	13.531080
4.834393	13.497350
4.835663	13.581280
4.836934	13.550830
4.838205	13.497780
4.839475	13.463710
4.840746	13.460210
4.842016	13.455310
4.843287	13.478170
4.844558	13.414990
4.845828	13.382910
4.847099	13.400450
4.848369	13.460800
4.849640	13.436730
4.850911	13.442190
4.852181	13.508890
4.853452	13.495930
4.854722	13.550010
4.855993	13.548160
4.857263	13.640510
4.858534	13.671340
4.859805	13.714430
4.861075	13.686350
4.862346	13.572290
4.863616	13.575260
4.864887	13.629900
4.866158	13.616540
4.867428	13.698710
4.868699	13.732360
4.869969	13.659180
4.871240	13.553520
4.872511	13.551610
4.873781	13.504870
4.875052	13.556610
4.876322	13.595490
4.877593	13.636860
4.878863	13.613430
4.880134	13.580830
4.881405	13.499790
4.882675	13.388900
4.883946	13.361380
4.885216	13.498010
4.886487	13.545900
4.887758	13.447300
4.889028	13.499240
4.890299	13.571740
4.891569	13.569930
4.892840	13.665390
4.894110	13.726960
4.895381	13.782240
4.896652	13.929080
4.897922	13.914140
4.899193	13.887700
4.900463	13.861400
4.901734	13.806400
4.903005	13.683050
4.904275	13.691610
4.905546	13.571690
4.906816	13.499540
4.908087	13.481250
4.909358	13.404960
4.910628	13.336460
4.911899	13.311580
4.913169	13.326560
4.914440	13.219790
4.915710	13.287360
4.916981	13.350760
4.918252	13.268000
4.919522	13.278160
4.920793	13.357630
4.922063	13.342670
4.923334	13.289440
4.924605	13.267850
4.925875	13.360330
4.927146	13.436080
4.928416	13.407470
4.929687	13.512100
4.930958	13.516120
4.932228	13.510110
4.933499	13.472800
4.934769	13.463800
4.936040	13.444780
4.937310	13.426230
4.938581	13.306580
4.939852	13.281040
4.941122	13.264810
4.942393	13.316730
4.943663	13.228160
4.944934	13.168050
4.946205	13.212350
4.947475	13.263400
4.948746	13.246320
4.950016	13.231560
4.951287	13.256790
4.952557	13.235060
4.953828	13.365780
4.955099	13.383270
4.956369	13.445020
4.957640	13.480610
4.958910	13.532200
4.960181	13.515670
4.961452	13.446720
4.962722	13.357270
4.963993	13.487680
4.965263	13.443830
4.966534	13.382080
4.967805	13.340020
4.969075	13.297160
4.970346	13.315410
4.971616	13.344220
4.972887	13.318550
4.974157	13.284350
4.975428	13.309380
4.976699	13.271120
4.977969	13.331970
4.979240	13.335960
4.980510	13.283680
4.981781	13.344620
4.983052	13.340940
4.984322	13.384860
4.985593	13.428960
4.986863	13.499290
4.988134	13.516890
4.989405	13.572800
4.990675	13.619620
4.991946	13.683070
4.993216	13.666440
4.994487	13.565440
4.995757	13.560120
4.997028	13.508170
4.998299	13.415130
4.999569	13.460560
5.000840	13.415770
5.002110	13.316110
5.003381	13.359630
5.004652	13.390290
5.005922	13.473480
5.007193	13.469660
5.008463	13.477590
5.009734	13.642040
5.011005	13.664110
5.012275	13.636810
5.013546	13.553220
5.014816	13.555430
5.016087	13.555270
5.017357	13.506320
5.018628	13.460230
5.019899	13.495790
5.021169	13.438940
5.022440	13.408010
5.023710	13.370180
5.024981	13.318880
5.026252	13.323510
5.027522	13.304520
5.028793	13.369540
5.030063	13.445410
5.031334	13.425730
5.032604	13.420020
5.033875	13.282560
5.035146	13.294660
5.036416	13.340010
5.037687	13.295890
5.038957	13.203430
5.040228	13.165780
5.041499	13.098520
5.042769	13.183660
5.044040	13.268550
5.045310	13.255970
5.046581	13.270550
5.047852	13.249970
5.049122	13.377240
5.050393	13.376850
5.051663	13.365000
5.052934	13.433550
5.054204	13.535020
5.055475	13.488270
5.056746	13.411690
5.058016	13.351900
5.059287	13.347790
5.060557	13.360850
5.061828	13.333560
5.063099	13.439230
5.064369	13.399240
5.065640	13.318490
5.066910	13.250350
5.068181	13.273380
5.069452	13.203200
5.070722	13.137800
5.071993	13.118830
5.073263	13.099800
5.074534	13.143540
5.075804	13.112370
5.077075	13.023560
5.078346	13.024710
5.079616	13.070340
5.080887	13.044740
5.082157	13.100740
5.083428	13.293180
5.084699	13.334690
5.085969	13.397390
5.087240	13.373610
5.088510	13.402120
5.089781	13.394730
5.091051	13.357070
5.092322	13.297420
5.093593	13.232270
5.094863	13.112870
5.096134	12.959790
5.097404	12.960350
5.098675	12.959680
5.099946	12.996850
5.101216	13.007080
5.102487	13.054750
5.103757	13.065910
5.105028	13.065550
5.106299	13.106740
5.107569	13.199890
5.108840	13.237010
5.110110	13.259970
5.111381	13.250020
5.112651	13.205400
5.113922	13.175540
5.115193	13.102120
5.116463	13.110990
5.117734	13.155950
5.119004	13.110190
5.120275	13.122080
5.121546	13.135370
5.122816	13.133780
5.124087	13.133110
5.125357	13.194560
5.126628	13.309180
5.127899	13.393890
5.129169	13.405350
5.130440	13.494340
5.131710	13.472460
5.132981	13.513240
5.134251	13.574430
5.135522	13.543770
5.136793	13.460270
5.138063	13.430530
5.139334	13.443950
5.140604	13.486390
5.141875	13.437520
5.143146	13.481440
5.144416	13.490450
5.145687	13.387320
5.146957	13.388120
5.148228	13.409980
5.149498	13.464760
5.150769	13.488540
5.152040	13.419460
5.153310	13.425800
5.154581	13.364670
5.155851	13.307690
5.157122	13.365390
5.158393	13.324340
5.159663	13.243640
5.160934	13.252550
5.162204	13.236850
5.163475	13.168260
5.164746	13.153870
5.166016	13.214780
5.167287	13.236320
5.168557	13.260340
5.169828	13.272820
5.171098	13.345730
5.172369	13.201680
5.173640	13.168180
5.174910	13.166950
5.176181	13.185880
5.177451	13.210330
5.178722	13.061050
5.179993	13.062040
5.181263	13.061880
5.182534	13.131620
5.183804	13.155180
5.185075	13.144650
5.186346	13.205860
5.187616	13.274160
5.188887	13.291440
5.190157	13.243710
5.191428	13.267760
5.192698	13.261550
5.193969	13.430330
5.195240	13.456750
5.196510	13.512360
5.197781	13.539070
5.199051	13.494560
5.200322	13.534750
5.201593	13.473910
5.202863	13.502170
5.204134	13.462110
5.205404	13.433990
5.206675	13.404710
5.207945	13.364630
5.209216	13.245040
5.210487	13.276840
5.211757	13.179560
5.213028	13.212980
5.214298	13.222240
5.215569	13.180260
5.216840	13.175830
5.218110	13.220980
5.219381	13.265780
5.220651	13.228850
5.221922	13.305460
5.223193	13.375940
5.224463	13.393420
5.225734	13.417410
5.227004	13.456980
5.228275	13.464130
5.229545	13.461200
5.230816	13.463020
5.232087	13.404100
5.233357	13.358290
5.234628	13.400620
5.235898	13.370270
5.237169	13.318940
5.238440	13.336930
5.239710	13.362850
5.240981	13.264460
5.242251	13.173260
5.243522	13.174070
5.244793	13.094730
5.246063	12.994950
5.247334	12.985630
5.248604	12.983190
5.249875	12.945130
5.251145	12.904550
5.252416	12.898150
5.253687	12.771180
5.254957	12.892370
5.256228	12.962850
5.257498	13.054090
5.258769	13.093770
5.260040	13.091340
5.261310	13.262520
5.262581	13.246410
5.263851	13.254270
5.265122	13.246460
5.266392	13.246070
5.267663	13.252800
5.268934	13.240060
5.270204	13.145170
5.271475	13.109360
5.272745	13.098720
5.274016	13.211910
5.275287	13.242250
5.276557	13.148670
5.277828	13.166590
5.279098	13.173230
5.280369	13.188490
5.281640	13.151330
5.282910	13.177510
5.284181	13.224230
5.285451	13.195320
5.286722	13.153680
5.287992	13.103270
5.289263	13.029180
5.290534	12.980080
5.291804	13.058660
5.293075	13.108660
5.294345	13.100300
5.295616	13.118440
5.296887	13.163880
5.298157	13.121760
5.299428	13.116710
5.300698	13.080690
5.301969	13.180340
5.303240	13.253730
5.304510	13.194660
5.305781	13.147920
5.307051	13.085010
5.308322	13.013200
5.309592	13.067810
5.310863	13.072850
5.312134	13.075500
5.313404	13.105690
5.314675	13.087780
5.315945	13.054470
5.317216	13.041140
5.318487	13.055520
5.319757	13.139150
5.321028	13.130410
5.322298	13.066470
5.323569	13.095780
5.324840	13.088350
5.326110	13.095480
5.327381	13.128610
5.328651	13.198800
5.329922	13.259870
5.331192	13.287930
5.332463	13.328190
5.333734	13.385530
5.335004	13.409630
5.336275	13.408580
5.337545	13.484650
5.338816	13.495980
5.340087	13.477110
5.341357	13.510320
5.342628	13.440510
5.343898	13.414440
5.345169	13.330450
5.346439	13.327170
5.347710	13.301570
5.348981	13.315740
5.350251	13.275170
5.351522	13.266980
5.352792	13.225590
5.354063	13.155490
5.355334	13.164600
5.356604	13.160680
5.357875	13.191680
5.359145	13.108710
5.360416	13.033270
5.361687	13.001470
5.362957	13.096050
5.364228	13.132780
5.365498	13.117590
5.366769	13.142490
5.368039	13.115540
5.369310	13.146260
5.370581	13.138940
5.371851	13.110900
5.373122	13.090700
5.374392	13.003560
5.375663	12.876070
5.376934	12.827260
5.378204	12.747760
5.379475	12.735440
5.380745	12.695170
5.382016	12.753610
5.383287	12.737140
5.384557	12.722520
5.385828	12.812710
5.387098	12.887490
5.388369	12.967380
5.389639	13.025090
5.390910	13.098530
5.392181	13.103250
5.393451	13.131680
5.394722	13.190470
5.395992	13.258300
5.397263	13.284930
5.398534	13.277370
5.399804	13.187620
5.401075	13.260530
5.402345	13.134500
5.403616	13.006760
5.404886	13.091320
5.406157	13.085530
5.407428	13.063480
5.408698	13.217230
5.409969	13.224140
5.411239	13.196550
5.412510	13.068920
5.413781	13.192180
5.415051	13.338780
5.416322	13.238680
5.417592	13.258010
5.418863	13.262240
5.420134	13.333320
5.421404	13.267430
5.422675	13.185020
5.423945	13.143430
5.425216	13.233470
5.426486	13.149790
5.427757	13.093880
5.429028	13.042030
5.430298	12.993030
5.431569	12.877770
5.432839	12.832640
5.434110	12.849240
5.435381	12.846750
5.436651	12.840860
5.437922	12.774160
5.439192	12.723030
5.440463	12.533490
5.441734	12.482630
5.443004	12.499700
5.444275	12.529330
5.445545	12.544750
5.446816	12.492650
5.448086	12.383150
5.449357	12.295230
5.450628	12.219180
5.451898	12.153740
5.453169	12.217010
5.454439	12.199760
5.455710	12.119490
5.456981	12.144900
5.458251	12.149940
5.459522	12.247740
5.460792	12.300480
5.462063	12.220380
5.463333	12.229990
5.464604	12.269760
5.465875	12.322920
5.467145	12.418510
5.468416	12.430580
5.469686	12.398160
5.470957	12.421710
5.472228	12.439660
5.473498	12.539020
5.474769	12.628150
5.476039	12.792750
5.477310	12.861360
5.478581	12.964900
5.479851	13.148860
5.481122	13.182650
5.482392	13.195630
5.483663	13.243930
5.484933	13.301480
5.486204	13.353380
5.487475	13.379160
5.488745	13.392840
5.490016	13.276570
5.491286	13.252460
5.492557	13.238280
5.493828	13.180130
5.495098	13.208560
5.496369	13.346650
5.497639	13.441210
5.498910	13.495270
5.500181	13.554560
5.501451	13.606810
5.502722	13.615260
5.503992	13.610520
5.505263	13.616770
5.506533	13.569130
5.507804	13.524720
5.509075	13.470320
5.510345	13.467600
5.511616	13.416570
5.512886	13.318030
5.514157	13.217830
5.515428	13.191170
5.516698	13.186500
5.517969	13.251800
5.519239	13.292950
5.520510	13.280920
5.521780	13.185220
5.523051	13.170540
5.524322	13.204240
5.525592	13.307720
5.526863	13.379650
5.528133	13.471430
5.529404	13.536560
5.530675	13.463600
5.531945	13.469380
5.533216	13.460020
5.534486	13.511460
5.535757	13.460850
5.537028	13.375550
5.538298	13.333290
5.539569	13.378100
5.540839	13.310020
5.542110	13.202740
5.543380	13.124670
5.544651	13.030090
5.545922	12.996660
5.547192	12.954560
5.548463	12.983240
5.549733	12.919980
5.551004	13.011520
5.552275	13.085780
5.553545	13.087510
5.554816	13.073150
5.556086	13.030860
5.557357	13.107700
5.558628	13.152900
5.559898	13.143340
5.561169	13.141030
5.562439	13.143140
5.563710	13.013020
5.564980	13.013040
5.566251	13.070950
5.567522	13.066270
5.568792	12.976690
5.570063	12.972960
5.571333	13.092290
5.572604	13.175260
5.573875	13.189070
5.575145	13.254520
5.576416	13.236580
5.577686	13.249150
5.578957	13.152310
5.580227	13.183740
5.581498	13.259530
5.582769	13.235050
5.584039	13.238040
5.585310	13.198420
5.586580	13.209720
5.587851	13.153470
5.589122	13.096490
5.590392	13.086870
5.591663	13.093040
5.592933	13.126300
5.594204	13.216050
5.595475	13.269090
5.596745	13.320270
5.598016	13.408950
5.599286	13.456800
5.600557	13.380570
5.601827	13.429610
5.603098	13.405260
5.604369	13.432630
5.605639	13.480840
5.606910	13.381590
5.608180	13.359920
5.609451	13.347000
5.610722	13.233840
5.611992	13.184290
5.613263	13.295080
5.614533	13.270270
5.615804	13.280240
5.617075	13.241400
5.618345	13.209440
5.619616	13.189320
5.620886	13.240710
5.622157	13.304470
5.623427	13.251760
5.624698	13.159360
5.625969	13.186200
5.627239	13.174360
5.628510	13.160460
5.629780	13.232420
5.631051	13.317230
5.632322	13.364300
5.633592	13.308610
5.634863	13.264400
5.636133	13.249090
5.637404	13.227860
5.638675	13.196780
5.639945	13.239090
5.641216	13.268640
5.642486	13.260750
5.643757	13.285590
5.645027	13.295570
5.646298	13.260040
5.647569	13.291670
5.648839	13.295150
5.650110	13.344010
5.651380	13.278140
5.652651	13.272410
5.653922	13.296260
5.655192	13.288760
5.656463	13.204520
5.657733	13.267880
5.659004	13.265730
5.660274	13.151990
5.661545	13.102500
5.662816	13.053340
5.664086	13.057130
5.665357	13.110150
5.666627	13.212200
5.667898	13.368240
5.669169	13.309550
5.670439	13.297040
5.671710	13.311170
5.672980	13.253140
5.674251	13.236100
5.675522	13.198030
5.676792	13.225890
5.678063	13.254570
5.679333	13.326260
5.680604	13.336250
5.681874	13.324780
5.683145	13.273290
5.684416	13.315950
5.685686	13.284290
5.686957	13.293330
5.688227	13.421480
5.689498	13.502900
5.690769	13.473720
5.692039	13.454950
5.693310	13.423560
5.694580	13.449570
5.695851	13.390400
5.697122	13.367610
5.698392	13.409640
5.699663	13.392610
5.700933	13.452360
5.702204	13.493980
5.703474	13.463430
5.704745	13.566960
5.706016	13.562530
5.707286	13.602950
5.708557	13.665080
5.709827	13.529320
5.711098	13.470700
5.712369	13.447290
5.713639	13.397060
5.714910	13.372100
5.716180	13.377580
5.717451	13.357440
5.718721	13.255670
5.719992	13.212570
5.721263	13.241800
5.722533	13.207590
5.723804	13.214810
5.725074	13.280120
5.726345	13.232360
5.727616	13.157520
5.728886	13.201550
5.730157	13.236610
5.731427	13.301660
5.732698	13.266300
5.733969	13.318150
5.735239	13.283060
5.736510	13.208550
5.737780	13.227110
5.739051	13.206300
5.740321	13.091890
5.741592	13.139150
5.742863	13.119830
5.744133	13.140880
5.745404	13.084200
5.746674	13.078770
5.747945	13.043740
5.749216	13.038720
5.750486	13.080990
5.751757	13.124530
5.753027	13.176560
5.754298	13.176540
5.755569	13.288560
5.756839	13.276240
5.758110	13.282770
5.759380	13.335290
5.760651	13.346710
5.761921	13.402990
5.763192	13.448020
5.764463	13.431270
5.765733	13.402080
5.767004	13.397810
5.768274	13.486090
5.769545	13.388810
5.770816	13.432740
5.772086	13.434800
5.773357	13.574770
5.774627	13.497350
5.775898	13.417350
5.777168	13.395050
5.778439	13.384150
5.779710	13.385720
5.780980	13.430720
5.782251	13.432940
5.783521	13.402520
5.784792	13.394620
5.786063	13.371050
5.787333	13.414830
5.788604	13.372180
5.789874	13.416870
5.791145	13.552020
5.792416	13.539540
5.793686	13.568330
5.794957	13.595850
5.796227	13.666250
5.797498	13.668870
5.798768	13.634090
5.800039	13.737450
5.801310	13.836970
5.802580	13.810470
5.803851	13.733870
5.805121	13.644820
5.806392	13.582700
5.807663	13.525540
5.808933	13.507370
5.810204	13.451120
5.811474	13.439060
5.812745	13.441140
5.814016	13.434370
5.815286	13.364730
5.816557	13.422740
5.817827	13.447640
5.819098	13.483110
5.820368	13.513740
5.821639	13.508250
5.822910	13.474120
5.824180	13.570690
5.825451	13.524320
5.826721	13.545290
5.827992	13.611920
5.829263	13.544440
5.830533	13.456240
5.831804	13.480290
5.833074	13.481900
5.834345	13.518120
5.835615	13.564260
5.836886	13.543300
5.838157	13.614510
5.839427	13.537250
5.840698	13.533820
5.841968	13.566830
5.843239	13.585350
5.844510	13.567410
5.845780	13.584620
5.847051	13.562520
5.848321	13.565000
5.849592	13.657830
5.850863	13.759130
5.852133	13.829690
5.853404	13.839460
5.854674	13.775320
5.855945	13.722710
5.857215	13.689220
5.858486	13.642000
5.859757	13.552790
5.861027	13.481050
5.862298	13.513980
5.863568	13.567520
5.864839	13.646750
5.866110	13.694170
5.867380	13.657890
5.868651	13.607410
5.869921	13.675700
5.871192	13.630750
5.872463	13.660290
5.873733	13.684750
5.875004	13.736400
5.876274	13.624630
5.877545	13.459600
5.878815	13.387870
5.880086	13.415350
5.881357	13.382090
5.882627	13.434050
5.883898	13.491090
5.885168	13.527480
5.886439	13.511500
5.887710	13.597130
5.888980	13.576500
5.890251	13.572280
5.891521	13.522830
5.892792	13.493080
5.894062	13.472560
5.895333	13.509240
5.896604	13.465920
5.897874	13.458030
5.899145	13.393750
5.900415	13.384780
5.901686	13.409390
5.902957	13.398350
5.904227	13.204430
5.905498	13.180080
5.906768	13.075660
5.908039	12.956020
5.909310	12.877930
5.910580	12.698490
5.911851	12.653280
5.913121	12.522820
5.914392	12.383980
5.915662	12.255090
5.916933	12.195720
5.918204	12.144130
5.919474	12.180060
5.920745	12.114500
5.922015	12.058200
5.923286	11.892340
5.924557	11.815640
5.925827	11.842490
5.927098	11.793120
5.928368	11.728100
5.929639	11.654340
5.930910	11.713000
5.932180	11.768260
5.933451	11.905110
5.934721	11.906930
5.935992	12.045510
5.937262	12.117300
5.938533	12.203770
5.939804	12.287940
5.941074	12.456400
5.942345	12.561660
5.943615	12.629750
5.944886	12.714750
5.946157	12.832610
5.947427	12.999750
5.948698	13.155560
5.949968	13.248070
5.951239	13.391240
5.952510	13.459370
5.953780	13.503160
5.955051	13.650950
5.956321	13.816630
5.957592	13.809740
5.958862	13.854400
5.960133	13.897790
5.961404	13.919650
5.962674	13.898620
5.963945	13.945030
5.965215	14.043510
5.966486	14.149620
5.967757	14.213220
5.969027	14.210110
5.970298	14.172950
5.971568	14.129280
5.972839	14.112570
5.974109	14.139790
5.975380	14.230600
5.976651	14.276220
5.977921	14.277710
5.979192	14.230200
5.980462	14.167780
5.981733	14.104300
5.983004	14.112600
5.984274	14.237670
5.985545	14.323840
5.986815	14.364420
5.988086	14.325340
5.989357	14.351830
5.990627	14.289000
5.991898	14.318320
5.993168	14.286480
5.994439	14.310050
5.995709	14.250760
5.996980	14.131090
5.998251	14.046850
5.999521	14.059750
6.000792	14.030190
6.002062	14.022010
6.003333	14.025970
6.004604	13.979930
6.005874	13.906000
6.007145	13.985590
6.008415	14.055570
6.009686	14.136100
6.010957	14.199200
6.012227	14.202900
6.013498	14.188670
6.014768	14.246390
6.016039	14.252410
6.017309	14.271660
6.018580	14.240280
6.019851	14.143360
6.021121	14.025280
6.022392	14.048220
6.023662	14.016530
6.024933	14.012780
6.026204	14.001080
6.027474	13.998390
6.028745	13.935230
6.030015	13.903340
6.031286	13.870930
6.032556	13.907580
6.033827	13.902810
6.035098	13.968050
6.036368	13.932520
6.037639	13.918430
6.038909	13.993000
6.040180	14.059910
6.041451	14.010250
6.042721	13.946040
6.043992	13.979370
6.045262	13.974370
6.046533	13.995570
6.047804	14.065380
6.049074	14.119100
6.050345	14.150530
6.051615	14.262540
6.052886	14.287530
6.054156	14.346700
6.055427	14.365330
6.056698	14.364820
6.057968	14.373910
6.059239	14.403560
6.060509	14.372900
6.061780	14.377490
6.063051	14.362560
6.064321	14.411280
6.065592	14.473640
6.066862	14.470900
6.068133	14.519470
6.069404	14.558590
6.070674	14.545870
6.071945	14.427920
6.073215	14.361460
6.074486	14.415290
6.075756	14.446870
6.077027	14.435260
6.078298	14.471560
6.079568	14.402310
6.080839	14.367400
6.082109	14.328420
6.083380	14.373860
6.084651	14.448420
6.085921	14.501180
6.087192	14.508860
6.088462	14.465830
6.089733	14.486370
6.091003	14.463700
